ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
221,0,0,0,0,13,129.5,0.015384615,0.053846154,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
222,2,191.4,0,0,7,789.5333333,0.025,0.0375,0,0,Nov,3,3,3,5,Returning_Visitor,TRUE,FALSE
223,17,180.1333333,1,80.6,180,6512.010952,0.002645503,0.012248677,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE
224,3,114.125,1,13,64,1602.94026,0.013432836,0.028731343,29.88386066,0,Nov,3,2,1,3,Returning_Visitor,TRUE,FALSE
225,0,0,0,0,4,54.5,0.1,0.15,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
226,1,3,0,0,3,236,0,0.025,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
227,0,0,0,0,14,320.25,0,0.013333333,52.17313647,0,Oct,2,2,1,3,Returning_Visitor,TRUE,TRUE
228,6,131.75,0,0,32,789.4166667,0,0.00745098,0,0,Dec,1,1,1,2,Returning_Visitor,TRUE,FALSE
229,0,0,0,0,3,129,0,0.1,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
230,2,77.7,1,2,24,551.1583333,0.004166667,0.054444444,7.945368291,0,Dec,2,2,9,2,Returning_Visitor,FALSE,FALSE
231,0,0,0,0,22,1310.5,0.00952381,0.028571429,23.86359286,0,Mar,2,2,1,1,Returning_Visitor,FALSE,TRUE
232,5,86.5,0,0,68,2241.844444,0.010958904,0.023059361,0,0.8,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
233,0,0,0,0,35,2352.166667,0,0.006060606,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE
234,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,8,4,Returning_Visitor,FALSE,FALSE
235,9,223,1,93,76,2893.940476,0.002409639,0.014859438,1.935491302,0,Nov,1,2,3,8,Returning_Visitor,FALSE,FALSE
236,1,10,0,0,82,706.2996032,0,0.002439024,0,1,May,2,2,4,2,Returning_Visitor,TRUE,FALSE
237,0,0,0,0,22,925.8333333,0.018181818,0.048484848,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
238,0,0,0,0,58,3178.5,0,0.015789474,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
239,2,327.5,0,0,7,570.5,0,0.028571429,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
240,5,267.5,0,0,5,62.5,0.022222222,0.044444444,0,0,Mar,2,2,2,3,New_Visitor,TRUE,FALSE
241,0,0,0,0,13,210.5,0.030769231,0.046153846,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
242,4,48,0,0,2,11,0,0.008,0,0,Mar,2,6,6,7,New_Visitor,FALSE,FALSE
243,4,68.73333333,0,0,44,2498.866667,0,0.014444444,11.33062869,0,Oct,2,2,4,1,Returning_Visitor,FALSE,TRUE
244,0,0,0,0,7,180,0,0.00952381,0,0,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
245,0,0,0,0,9,465.5,0.006666667,0.056666667,43.79717364,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
246,3,118.5,0,0,11,241.625,0,0.012727273,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE
247,11,225.22,2,106.8,68,1607.173333,0.011392405,0.033333333,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,TRUE
248,8,156.25,0,0,48,1481.108333,0.003773585,0.008176101,0,0,Dec,2,4,4,1,Returning_Visitor,FALSE,FALSE
249,0,0,0,0,2,8,0,0.1,0,0,Dec,1,1,1,2,New_Visitor,TRUE,FALSE
250,0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
251,0,0,0,0,12,819.9166667,0.005555556,0.040833333,0,0,May,1,1,2,3,Returning_Visitor,TRUE,FALSE
252,0,0,0,0,43,907.5083333,0,0.002439024,0,0,Nov,1,1,1,2,New_Visitor,TRUE,FALSE
253,0,0,0,0,18,771.0833333,0.055555556,0.071428571,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
254,4,365.0333333,0,0,9,461.7333333,0.026666667,0.032991453,33.60744027,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
255,8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0,0,May,3,2,3,13,Returning_Visitor,TRUE,FALSE
256,1,41.4,0,0,30,684.6,0.019354839,0.041935484,0,0,Aug,2,2,5,1,Returning_Visitor,FALSE,FALSE
257,0,0,0,0,6,551,0.033333333,0.05,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
258,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
259,0,0,0,0,48,3177.366667,0.008510638,0.044680851,0,0,Jul,2,2,5,1,Returning_Visitor,FALSE,FALSE
260,12,98.85,1,129,5,22.05,0,0.015384615,0,0,Oct,2,2,1,4,Returning_Visitor,FALSE,FALSE
261,1,85.1,0,0,8,194.2285714,0.075,0.078125,0,0,Nov,3,3,1,1,Returning_Visitor,TRUE,FALSE
262,0,0,0,0,14,510.5,0,0.015384615,31.3094364,0,Mar,2,2,1,2,New_Visitor,FALSE,TRUE
263,1,88,3,540.3333333,57,1656.410714,0,0.002259887,0,0,Nov,2,4,9,3,Returning_Visitor,FALSE,FALSE
264,0,0,0,0,6,339.5,0,0.033333333,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
265,1,43,0,0,43,1223.347222,0,0.004545455,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
266,0,0,0,0,21,795.3611111,0.041269841,0.058571429,0,0,Dec,1,2,1,3,Returning_Visitor,FALSE,FALSE
267,7,606,1,33,26,631.4583333,0,0.007142857,0,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
268,2,17.2,0,0,0,0,0,0.05,0,0,Sep,2,2,2,6,New_Visitor,TRUE,TRUE
269,0,0,0,0,19,370.3809524,0,0.007894737,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
270,0,0,0,0,8,497.25,0.016666667,0.025,0,0,Dec,1,8,3,1,Returning_Visitor,TRUE,FALSE
271,9,158.3555639,3,177.8,96,4162.538005,0.012378641,0.025287479,3.582981195,0,Sep,3,2,5,13,Returning_Visitor,FALSE,FALSE
272,0,0,0,0,6,254.5,0,0.033333333,0,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
273,0,0,0,0,31,631.0857143,0.012903226,0.02078853,0,0,June,2,2,8,1,Returning_Visitor,FALSE,FALSE
274,1,23.2,0,0,3,397.8,0,0,0,0,Aug,2,2,1,4,Returning_Visitor,FALSE,FALSE
275,0,0,0,0,36,851.3333333,0.010810811,0.032432432,0,0.2,May,4,1,1,4,Returning_Visitor,FALSE,FALSE
276,0,0,0,0,23,406,0.030434783,0.05942029,0,0.2,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
277,2,25,0,0,36,1445.6,0.005714286,0.036190476,0,1,May,3,3,3,2,Returning_Visitor,TRUE,FALSE
278,1,54.5,0,0,26,449.25,0,0.022222222,0,0,Dec,4,2,3,2,Returning_Visitor,FALSE,FALSE
279,1,72,1,6,84,1212.030303,0.005102041,0.021451247,0,0,May,2,2,5,6,Returning_Visitor,FALSE,FALSE
280,0,0,0,0,9,265.6,0.022222222,0.048148148,0,0,May,2,4,3,4,Returning_Visitor,FALSE,FALSE
281,3,150,0,0,12,271.3333333,0,0.014285714,0,0,Mar,1,1,4,2,New_Visitor,FALSE,FALSE
282,0,0,0,0,18,2335.125,0,0.033333333,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
283,3,159,2,55.5,23,1100.125,0,0.011111111,0,0.4,May,3,2,4,14,Returning_Visitor,FALSE,FALSE
284,15,419.1795254,0,0,110,10278.90421,0.0128,0.02480939,14.4030575,0,Oct,2,2,3,3,Returning_Visitor,FALSE,FALSE
285,1,18.2,0,0,6,32.2,0.085714286,0.10952381,0,0,June,1,1,1,3,Returning_Visitor,FALSE,FALSE
286,0,0,0,0,22,480.9666667,0.004848485,0.026652893,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
287,7,89.5,0,0,26,1163.333333,0,0.009375,26.983125,0,May,3,2,3,4,New_Visitor,FALSE,TRUE
288,4,73,0,0,34,1001.166667,0,0.017959184,0,0,May,2,5,4,3,Returning_Visitor,TRUE,FALSE
289,0,0,0,0,5,325.1666667,0,0.056,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
290,4,195.5,0,0,31,1028.533333,0.018181818,0.031313131,77.66478213,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
291,0,0,0,0,5,155.25,0,0.12,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
292,2,233.5,0,0,36,1081.666667,0.025,0.046851852,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE,FALSE
293,0,0,0,0,15,269.4,0.053333333,0.064444444,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE,FALSE
294,0,0,0,0,17,290.8333333,0,0.0125,0,0.4,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
295,0,0,0,0,14,502.9166667,0,0.021428571,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE,FALSE
296,0,0,0,0,12,336.8,0,0.006666667,0,0.6,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
297,0,0,0,0,28,1202,0,0.014285714,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
298,0,0,0,0,1,0,0.2,0.2,0,0,Feb,1,1,1,2,Returning_Visitor,TRUE,FALSE
299,7,356,1,37,61,683.1738095,0,0.006349206,0,0,May,2,2,1,3,New_Visitor,FALSE,FALSE
300,2,126.75,0,0,22,2281.583333,0.02969697,0.043686869,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE,FALSE
301,2,112.8,0,0,27,1555.967143,0,0.001724138,44.85638692,0,Nov,1,1,4,2,New_Visitor,FALSE,TRUE
302,0,0,0,0,21,358.25,0.038095238,0.075238095,0,0.8,May,2,5,4,2,Returning_Visitor,FALSE,FALSE
303,2,21,0,0,34,2600.258333,0.011111111,0.037464387,9.938399233,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
304,0,0,0,0,4,30.5,0,0.05,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE
305,1,0,0,0,9,837.6666667,0,0.022222222,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
306,6,1489.041667,0,0,12,879.8,0,0.005555556,0,0,Nov,2,2,4,2,New_Visitor,TRUE,FALSE
307,3,107,0,0,45,2502.966667,0,0.008510638,9.702113281,0,Mar,2,4,1,2,New_Visitor,TRUE,FALSE
308,3,18.75,0,0,7,68.75,0,0.025,0,0,Mar,2,2,5,2,New_Visitor,FALSE,FALSE
309,6,141,1,16,143,4081.248718,0.002721088,0.01562134,5.376740585,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
310,5,113.5,0,0,13,437.2,0,0.002222222,0,0,Mar,1,8,4,11,New_Visitor,FALSE,FALSE
311,0,0,0,0,26,2021.4,0.007692308,0.030769231,0,0,Jul,3,3,1,4,Returning_Visitor,FALSE,FALSE
312,2,15,0,0,19,523.25,0.0375,0.046666667,28.18955966,0,Nov,3,2,1,8,Returning_Visitor,FALSE,TRUE
313,0,0,0,0,5,44.5,0.12,0.16,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
314,0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
315,2,42.75,0,0,31,2526.483333,0.027272727,0.055555556,40.1844879,0,Dec,2,4,6,1,Returning_Visitor,FALSE,FALSE
316,1,71.6,0,0,7,286.7,0,0.008333333,0,0,Aug,1,1,7,3,New_Visitor,FALSE,FALSE
317,3,137,4,219,22,924,0.007142857,0.028571429,29.90282143,0.2,May,2,2,9,2,New_Visitor,FALSE,TRUE
318,2,298.2,0,0,48,1850.116667,0.004081633,0.004421769,7.56292207,0,Nov,1,1,2,2,Returning_Visitor,TRUE,TRUE
319,1,28.5,2,44.5,12,445.5,0.00625,0.022916667,0,0,Nov,3,2,1,8,New_Visitor,FALSE,FALSE
320,0,0,0,0,4,143.5,0.033333333,0.058333333,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
321,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
322,2,1687.5,0,0,29,3098.033333,0,0.025806452,0,0,May,2,4,5,3,Returning_Visitor,FALSE,FALSE
323,0,0,0,0,8,158.25,0,0.003571429,0,0,Nov,1,8,4,11,Returning_Visitor,TRUE,FALSE
324,0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
325,0,0,0,0,2,139,0,0.1,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
326,1,69.6,0,0,46,1292.449762,0.004347826,0.005555556,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
327,0,0,0,0,20,267.5,0.022222222,0.028888889,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
328,1,0,0,0,16,2007,0.01875,0.054166667,0,0,Nov,1,1,3,1,Returning_Visitor,FALSE,FALSE
329,2,87,0,0,20,918.0833333,0.0075,0.010666667,0,0,May,1,1,2,2,Returning_Visitor,FALSE,FALSE
330,12,225.25,1,0,129,3367.041281,0.001428571,0.018456829,1.03529974,0,Nov,2,4,1,10,Returning_Visitor,FALSE,TRUE
331,0,0,0,0,4,108,0,0.05,0,0.8,May,3,2,3,2,Returning_Visitor,FALSE,FALSE
332,2,80,6,141.75,47,3573.472222,0.003773585,0.012006861,34.85660705,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
333,3,21,0,0,19,750.2083333,0,0.019047619,60.51988521,0,Nov,2,2,2,3,Returning_Visitor,FALSE,TRUE
334,12,569.825,0,0,127,6065.016218,0.006716418,0.009265038,0.152167439,0,Aug,1,1,2,4,Returning_Visitor,FALSE,TRUE
335,3,285.2,0,0,23,619.48,0.007692308,0.034615385,8.342755887,0,Jul,2,4,2,4,Returning_Visitor,FALSE,FALSE
336,2,36.25,0,0,29,585.7,0,0.003448276,0,0,Oct,2,2,9,2,New_Visitor,TRUE,FALSE
337,0,0,0,0,6,117,0.083333333,0.088888889,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
338,0,0,0,0,24,325.8333333,0,0.020833333,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
339,6,51.5,0,0,29,944.9166667,0,0.014285714,49.01914286,0,May,2,2,4,2,Returning_Visitor,TRUE,TRUE
340,0,0,0,0,4,67,0,0.05,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
341,0,0,0,0,50,1803.768849,0.001360544,0.017428305,3.609398514,0,Mar,2,4,7,3,Returning_Visitor,TRUE,TRUE
342,10,770.7388889,2,138.6666667,35,726.0388889,0,0.005434783,10.82357287,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
343,12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0,Nov,3,1,1,2,Returning_Visitor,TRUE,TRUE
344,6,145,6,199,40,1834.166667,0,0.006734694,49.47040982,0,Mar,2,5,3,2,Returning_Visitor,FALSE,TRUE
345,0,0,0,0,21,344.1714286,0.007017544,0.007017544,13.59007196,0,Oct,1,1,3,2,Returning_Visitor,FALSE,TRUE
346,4,31.70833333,1,4,51,946.3934211,0.02254902,0.035630252,10.37175846,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
347,0,0,0,0,10,322.5,0.04,0.07,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
348,0,0,0,0,3,19,0,0.066666667,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
349,1,0,2,23.75,193,6784.671131,0.004931973,0.021157516,0,0,Nov,2,2,7,2,Returning_Visitor,TRUE,TRUE
350,0,0,0,0,41,963,0,0.015811966,0,0,May,2,2,6,1,Returning_Visitor,FALSE,FALSE
351,0,0,0,0,40,2046.832418,0.004166667,0.033880952,0,0,Nov,1,8,1,11,Returning_Visitor,FALSE,TRUE
352,1,0,0,0,20,809,0.00952381,0.028571429,25.75735474,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
353,2,40.5,0,0,89,1938.996646,0.003863636,0.01808048,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
354,0,0,0,0,10,422.5,0,0.02,0,0,Nov,3,2,5,10,Returning_Visitor,FALSE,FALSE
355,4,80.6,0,0,39,639.4933333,0,0.005,0,0,Nov,1,2,1,20,Returning_Visitor,FALSE,FALSE
356,3,54,0,0,50,1911.333333,0.004,0.013,109.5876,0,May,2,2,7,6,Returning_Visitor,TRUE,TRUE
357,0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,5,1,20,Returning_Visitor,FALSE,TRUE
358,1,4,0,0,49,4651.033333,0.02,0.05,0,0.8,May,2,2,7,2,Returning_Visitor,FALSE,FALSE
359,4,179.6071429,2,5.5,34,1045.102381,0,0.007603276,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
360,0,0,0,0,8,429,0,0.05,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
361,0,0,0,0,13,136,0.142857143,0.154761905,0,0.8,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
362,6,647.3333333,6,191.5833333,175,10886.87692,0.005110897,0.018243793,16.64099403,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
363,2,86,0,0,36,1720.416667,0,0.00995086,0,0.2,May,2,10,4,1,Returning_Visitor,FALSE,FALSE
364,0,0,0,0,14,811,0.015384615,0.041025641,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
365,1,3,0,0,11,1046.666667,0.005555556,0.025,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE
366,7,146.7,5,195,42,1717.666667,0.001960784,0.029981326,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
367,2,11,0,0,48,2562.083333,0.004255319,0.005319149,0,0,May,2,5,7,4,Returning_Visitor,FALSE,FALSE
368,3,96,0,0,6,384,0,0.025,0,0,Mar,3,2,1,2,New_Visitor,FALSE,FALSE
369,0,0,0,0,41,1271.333333,0.029268293,0.047560976,0,0.4,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
370,6,299,1,41,36,696.4027778,0,0.002631579,0,0,May,2,2,2,4,New_Visitor,TRUE,FALSE
371,0,0,0,0,8,221,0,0.025,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
372,1,25.5,0,0,0,0,0,0.066666667,0,0,Nov,1,1,8,8,New_Visitor,FALSE,TRUE
373,4,164,0,0,30,2136,0,0.008333333,0,0.2,May,2,2,1,2,New_Visitor,FALSE,FALSE
374,0,0,0,0,128,2787.692619,0.003125,0.014175592,0,0,Jul,2,4,4,1,Returning_Visitor,FALSE,FALSE
375,0,0,0,0,6,75.2,0.033333333,0.05,0,0,Jul,3,2,2,3,Returning_Visitor,FALSE,FALSE
376,0,0,0,0,10,111,0,0.02,0,0,Mar,2,4,7,3,Returning_Visitor,FALSE,FALSE
377,3,74,0,0,8,129,0.033333333,0.072222222,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
378,3,152,1,64.4,9,358.4,0,0.015384615,0,0,Oct,2,2,1,2,New_Visitor,TRUE,FALSE
379,1,62,1,172,58,1341.261111,0.004597701,0.009827586,0,0,May,3,2,4,4,Returning_Visitor,FALSE,FALSE
380,4,1172,0,0,19,1542.791667,0.00952381,0.042857143,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
381,9,255.8666667,0,0,19,716.95,0.00952381,0.017346939,0,0,May,1,2,3,2,Returning_Visitor,FALSE,FALSE
382,8,274.5,0,0,129,5883.040509,0.003076923,0.008735669,0,0,May,1,1,6,2,Returning_Visitor,FALSE,FALSE
383,3,180.1333333,1,34.2,27,242.45,0.090322581,0.122427035,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE,FALSE
384,0,0,0,0,6,50,0,0.033333333,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
385,9,159.9166667,2,47.5,53,1262.488779,0,0.003448276,0,0,Dec,2,2,8,2,New_Visitor,TRUE,FALSE
386,0,0,0,0,8,347.6666667,0.0875,0.102083333,0,0.2,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
387,3,34,3,66,20,374.4166667,0.033333333,0.076086957,0,0,Dec,3,2,1,13,Returning_Visitor,FALSE,FALSE
388,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
389,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
390,1,31.25,0,0,31,1470.208333,0,0.012222222,0,0,Nov,3,2,3,8,New_Visitor,FALSE,TRUE
391,3,41.2,0,0,7,942.8,0,0.03,0,0,Aug,1,1,4,5,New_Visitor,FALSE,FALSE
392,9,178.5,0,0,10,558,0.011764706,0.023529412,0,0,Nov,2,5,1,11,Returning_Visitor,FALSE,FALSE
393,0,0,0,0,21,335.4166667,0,0.018170426,0,0,Nov,1,1,1,10,Returning_Visitor,FALSE,FALSE
394,9,249.5,0,0,66,2506.333333,0.015277778,0.041369048,13.99708333,0,May,2,2,6,6,Returning_Visitor,FALSE,TRUE
395,6,257.5,0,0,37,2533.333333,0.014634146,0.031707317,6.651334683,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
396,8,143.1666667,1,22,87,2531.060479,0.006896552,0.017705157,0.860484729,0,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
397,0,0,0,0,24,1010.25,0.008333333,0.016666667,31.81967723,0,Dec,3,2,8,2,Returning_Visitor,FALSE,TRUE
398,8,120.6666667,2,559,44,1470.333333,0.016,0.019207792,7.435866667,0,May,1,2,1,4,Returning_Visitor,TRUE,FALSE
399,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
400,0,0,0,0,24,607.9666667,0,0.004166667,19.47465798,0,Nov,4,1,1,2,New_Visitor,FALSE,TRUE
401,0,0,0,0,14,460,0,0.014285714,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
402,0,0,0,0,3,227.5,0,0.022222222,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
403,0,0,0,0,38,643.9,0.026315789,0.057894737,0,0,June,2,4,9,3,Returning_Visitor,FALSE,FALSE
404,0,0,0,0,6,364.5,0.077777778,0.072222222,0,0.6,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
405,0,0,0,0,3,54.4,0,0.066666667,0,0,Aug,1,1,3,3,Returning_Visitor,TRUE,FALSE
406,0,0,0,0,2,180.1470588,0.033333333,0.055555556,0,0,Nov,6,2,3,8,Returning_Visitor,FALSE,FALSE
407,8,125.1666667,0,0,27,1802.25,0.006060606,0.011774152,0,0,Mar,3,2,1,8,Returning_Visitor,TRUE,FALSE
408,0,0,0,0,25,527.5,0,0.003466667,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
409,0,0,0,0,55,1933.423611,0.001818182,0.017355372,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
410,7,327.2357143,4,260,42,443.4990476,0,0.022666667,18.50321705,0,Jul,2,4,6,1,Returning_Visitor,FALSE,TRUE
411,7,45.41666667,0,0,35,653.8595238,0,0.027350427,19.78456264,0,Dec,2,2,1,8,Returning_Visitor,FALSE,FALSE
412,0,0,0,0,16,1773.25,0.04375,0.072916667,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
413,0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,4,10,Returning_Visitor,FALSE,FALSE
414,5,64.58333333,0,0,36,1334.083333,0,0.005405405,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
415,4,181.5,0,0,34,2265.571429,0,0.018018018,28.11367347,0,Nov,4,1,3,1,Returning_Visitor,TRUE,TRUE
416,0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE
417,0,0,0,0,3,74,0,0.022222222,0,0,May,3,2,2,2,Returning_Visitor,TRUE,FALSE
418,0,0,0,0,3,98,0,0.066666667,0,0,Dec,1,1,9,2,Returning_Visitor,FALSE,FALSE
419,1,48.5,0,0,35,668.1,0.007843137,0.019117647,36.95500632,0,Nov,2,4,1,3,Returning_Visitor,FALSE,TRUE
420,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
421,0,0,0,0,26,745.1666667,0,0.020833333,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
422,2,121,0,0,30,1906.47619,0.011494253,0.024931582,0,0,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
423,0,0,0,0,13,152.25,0.030769231,0.025641026,0,0,May,1,2,5,2,Returning_Visitor,FALSE,FALSE
424,4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
425,1,10,3,47.66666667,34,944.297619,0,0.0125,0,0,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
426,1,28.2,0,0,2,0,0.066666667,0.133333333,0,0,June,1,8,2,3,New_Visitor,TRUE,FALSE
427,1,45.4,0,0,41,1227.713333,0.019512195,0.041056911,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,FALSE
428,8,315.845679,4,382.4,31,1314.112346,0.014285714,0.013518007,37.53469014,0,Oct,1,1,1,4,Returning_Visitor,FALSE,TRUE
429,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,6,2,1,Returning_Visitor,FALSE,FALSE
430,3,219,0,0,12,526.3333333,0.022222222,0.058571429,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
431,0,0,0,0,1,0,0.2,0.2,0,0,Aug,2,2,1,4,Returning_Visitor,TRUE,FALSE
432,3,70.6,0,0,11,93.5,0.1,0.107142857,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,FALSE
433,7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0,0,Jul,3,2,1,13,Returning_Visitor,FALSE,FALSE
434,2,91.65,0,0,11,553.3433333,0.015384615,0.023589744,11.62063524,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
435,0,0,0,0,29,1373.933333,0,0.020689655,0,0,Oct,2,4,7,1,Returning_Visitor,FALSE,FALSE
436,3,52.4,0,0,25,324.2666667,0,0.032692308,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
437,1,27.9,0,0,64,3875.427778,0,0.019583333,5.698585477,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
438,0,0,0,0,14,238.6666667,0,0.003846154,0,0,Dec,2,2,5,2,New_Visitor,FALSE,FALSE
439,0,0,0,0,20,1175.488095,0,0.021052632,0,0,Dec,3,2,3,13,Returning_Visitor,FALSE,FALSE
440,0,0,0,0,11,169.375,0,0.018181818,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE
441,4,93.5,0,0,293,12268.24477,0.002837838,0.01542982,2.164809711,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
